opportunity_id,customer_key,channel_key,service_id,date_key,stage,stage_probability,expected_revenue_da,weighted_revenue_da,actual_revenue_da,is_converted,simulated_margin_da,source_file,sales_rep_key
O00554,C0196,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00555,C0078,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00556,C0198,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00557,C0201,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00558,C0205,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00559,C0206,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00560,C0207,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00561,C0208,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00562,C0209,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00563,C0209,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00564,C0211,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00565,C0212,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00566,C0213,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00567,C0215,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00568,C0217,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00569,C0218,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00570,C0220,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00571,C0172,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00572,C0222,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00573,C0223,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00574,C0224,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00575,C0224,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00576,C0226,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00577,C0028,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00578,C0227,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00579,C0228,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00580,C0229,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00581,C0230,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00582,C0231,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00583,C0232,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00584,C0022,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00585,C0234,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00586,C0235,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00587,C0236,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00588,C0237,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00589,C0238,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00590,C0239,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00591,C0240,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00592,C0241,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00593,C0241,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00594,C0243,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00595,C0244,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00596,C0245,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00597,C0247,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00598,C0248,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00599,C0251,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00600,C0252,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00601,C0258,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00602,C0259,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00603,C0260,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00604,C0262,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00605,C0263,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00606,C0264,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00607,C0265,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00608,C0266,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00609,C0268,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00610,C0270,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00611,C0271,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00612,C0272,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00613,C0273,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00614,C0274,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00615,C0277,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00616,C0280,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00617,C0281,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00618,C0282,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00619,C0284,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00620,C0285,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00621,C0287,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00622,C0288,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00623,C0289,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00624,C0291,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00625,C0292,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00626,C0294,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00627,C0295,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00628,C0299,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00629,C0300,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00630,C0301,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00631,C0302,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00632,C0303,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00633,C0304,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00634,C0305,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00635,C0306,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00636,C0308,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00637,C0310,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00638,C0311,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00639,C0304,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00640,C0312,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00641,C0313,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00642,C0315,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00643,C0316,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00644,C0318,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00645,C0320,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00646,C0321,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00647,C0323,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00648,C0324,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00649,C0325,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00650,C0327,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00651,C0330,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00652,C0331,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00653,C0332,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00654,C0333,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00655,C0334,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00656,C0335,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00657,C0336,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00658,C0340,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00659,C0341,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00660,C0218,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00661,C0344,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00662,C0344,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00663,C0345,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00664,C0346,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00665,C0347,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00666,C0348,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00667,C0349,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00668,C0350,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00669,C0352,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00670,C0354,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00671,C0230,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00672,C0357,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00673,C0358,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00674,C0359,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00675,C0360,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00676,C0361,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00677,C0362,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00678,C0363,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00679,C0364,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00680,C0365,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00681,C0366,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00682,C0377,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00683,C0378,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00684,C0379,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00685,C0380,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00686,C0381,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00687,C0381,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00688,C0382,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00689,C0383,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00690,C0384,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00691,C0385,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00692,C0386,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00693,C0387,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00694,C0388,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00695,C0389,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00696,C0390,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00697,C0391,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00698,C0392,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00699,C0221,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00700,C0393,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00701,C0017,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00702,C0394,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00703,C0395,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00704,C0037,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00705,C0038,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00706,C0222,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00707,C0396,CH01,S004,20260215,Won,1.0,119000,119000.0,119000,True,83300.0,website,SR11
O00708,C0393,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00709,C0397,CH01,S004,20260215,Won,1.0,119000,119000.0,119000,True,83300.0,website,SR11
O00710,C0398,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00711,C0032,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00712,C0399,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00713,C0400,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00714,C0401,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00715,C0393,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00716,C0402,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00717,C0403,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00718,C0404,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00719,C0405,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00720,C0406,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00721,C0407,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00722,C0408,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00723,C0409,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00724,C0410,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00725,C0411,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00726,C0222,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00727,C0240,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00728,C0412,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00729,C0322,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00730,C0413,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00731,C0324,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00732,C0080,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00733,C0414,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00734,C0368,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00735,C0369,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00736,C0037,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00737,C0370,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00738,C0371,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00739,C0372,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00740,C0373,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00741,C0374,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00742,C0415,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00743,C0375,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00744,C0376,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00745,C0416,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00746,C0100,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00747,C0001,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00748,C0002,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00749,C0003,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00750,C0004,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00751,C0005,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00752,C0006,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00753,C0008,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00754,C0009,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00755,C0010,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00756,C0012,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00757,C0013,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00758,C0015,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00759,C0016,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00760,C0018,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00761,C0020,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00762,C0021,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00763,C0022,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00764,C0023,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00765,C0025,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00766,C0026,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00767,C0027,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00768,C0030,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00769,C0033,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00770,C0034,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00771,C0035,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00772,C0036,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00773,C0037,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00774,C0038,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00775,C0039,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00776,C0040,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00777,C0041,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00778,C0042,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00779,C0044,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00780,C0045,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00781,C0046,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00782,C0048,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00783,C0049,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00784,C0002,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00785,C0050,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00786,C0052,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00787,C0053,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00788,C0054,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00789,C0002,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00790,C0055,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00791,C0056,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00792,C0057,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00793,C0058,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00794,C0059,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00795,C0060,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00796,C0061,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00797,C0062,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00798,C0063,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00799,C0064,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00800,C0065,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00801,C0066,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00802,C0067,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00803,C0068,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00804,C0069,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00805,C0070,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00806,C0071,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00807,C0072,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00808,C0073,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00809,C0074,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00810,C0075,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00811,C0076,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00812,C0077,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00813,C0045,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00814,C0078,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00815,C0079,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00816,C0080,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00817,C0081,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00818,C0082,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00819,C0083,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00820,C0084,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00821,C0085,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00822,C0086,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00823,C0088,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00824,C0090,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00825,C0091,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00826,C0092,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00827,C0093,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00828,C0095,CH01,S004,20260215,Proposal,0.7,119000,83300.0,0,False,0.0,website,SR11
O00829,C0096,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00830,C0097,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00831,C0098,CH01,S004,20260215,Lost,0.0,119000,0.0,0,False,0.0,website,SR11
O00832,C0099,CH01,S004,20260215,Meeting,0.4,119000,47600.0,0,False,0.0,website,SR11
O00833,C0100,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
O00834,C0101,CH01,S004,20260215,Contacted,0.1,119000,11900.0,0,False,0.0,website,SR11
